"id","site","building","room","function","placement","measurement_type","value","timestamp"
4766,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16225.969","2024-01-30 16:17:50"
4767,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16225.969","2024-01-30 16:17:50"
4768,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16213.25","2024-01-30 16:17:51"
4769,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16208.209","2024-01-30 16:17:53"
4770,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16217.809","2024-01-30 16:17:54"
4771,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16208.33","2024-01-30 16:17:56"
4772,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16221.17","2024-01-30 16:17:57"
4773,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16212.771","2024-01-30 16:17:58"
4774,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16650.84","2024-01-30 16:18:00"
4775,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16650.84","2024-01-30 16:18:00"
4776,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463226","2024-01-30 16:18:00"
4777,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","22.8567","2024-01-30 16:18:00"
4778,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","235.63","2024-01-30 16:18:00"
4779,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","236.08","2024-01-30 16:18:00"
4780,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","24.1368","2024-01-30 16:18:00"
4781,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","24.8326","2024-01-30 16:18:00"
4782,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","235.98","2024-01-30 16:18:00"
4783,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16215.408","2024-01-30 16:18:02"
4784,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16194.89","2024-01-30 16:18:04"
4785,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16579.79","2024-01-30 16:18:05"
4786,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16507.54","2024-01-30 16:18:07"
4787,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16526.86","2024-01-30 16:18:08"
4788,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16515.82","2024-01-30 16:18:09"
4789,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16515.82","2024-01-30 16:18:10"
4790,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16529.86","2024-01-30 16:18:11"
4791,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16226.931","2024-01-30 16:18:12"
4792,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16200.41","2024-01-30 16:18:14"
4793,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16207.01","2024-01-30 16:18:15"
4794,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16222.49","2024-01-30 16:18:17"
4795,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16215.17","2024-01-30 16:18:18"
4796,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16202.209","2024-01-30 16:18:19"
4797,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16202.209","2024-01-30 16:18:20"
4798,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16204.25","2024-01-30 16:18:21"
4799,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16809.75","2024-01-30 16:18:23"
4800,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16222.13","2024-01-30 16:18:25"
4801,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16230.528","2024-01-30 16:18:26"
4802,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16214.688","2024-01-30 16:18:28"
4803,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16221.049","2024-01-30 16:18:29"
4804,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16221.049","2024-01-30 16:18:30"
4805,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16206.771","2024-01-30 16:18:30"
4806,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16218.771","2024-01-30 16:18:32"
4807,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16220.688","2024-01-30 16:18:33"
4808,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16201.73","2024-01-30 16:18:35"
4809,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16367.83","2024-01-30 16:18:36"
4810,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16346.23","2024-01-30 16:18:38"
4811,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16353.07","2024-01-30 16:18:39"
4812,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16353.07","2024-01-30 16:18:40"
4813,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16351.988","2024-01-30 16:18:40"
4814,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16734.74","2024-01-30 16:18:42"
4815,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16315.148","2024-01-30 16:18:44"
4816,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16326.789","2024-01-30 16:18:47"
4817,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16310.471","2024-01-30 16:18:49"
4818,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16315.509","2024-01-30 16:18:50"
4819,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16315.509","2024-01-30 16:18:50"
4820,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16293.659","2024-01-30 16:18:51"
4821,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16317.311","2024-01-30 16:18:53"
4822,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16303.75","2024-01-30 16:18:54"
4823,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16305.31","2024-01-30 16:18:56"
4824,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16289.1","2024-01-30 16:18:57"
4825,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16546.18","2024-01-30 16:19:00"
4826,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16546.18","2024-01-30 16:19:00"
4827,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463226","2024-01-30 16:19:00"
4828,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","22.9528","2024-01-30 16:19:00"
4829,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","235.71","2024-01-30 16:19:00"
4830,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","236.14","2024-01-30 16:19:00"
4831,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","23.6097","2024-01-30 16:19:00"
4832,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","25.3029","2024-01-30 16:19:00"
4833,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","236.02","2024-01-30 16:19:00"
4834,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","17001.19","2024-01-30 16:19:01"
4835,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16570.31","2024-01-30 16:19:03"
4836,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16603.56","2024-01-30 16:19:07"
4837,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16590.72","2024-01-30 16:19:08"
4838,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16586.52","2024-01-30 16:19:10"
4839,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16586.52","2024-01-30 16:19:10"
4840,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16592.52","2024-01-30 16:19:11"
4841,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16251.9","2024-01-30 16:19:12"
4842,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16265.09","2024-01-30 16:19:14"
4843,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16257.06","2024-01-30 16:19:15"
4844,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16226.198","2024-01-30 16:19:17"
4845,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16217.8","2024-01-30 16:19:18"
4846,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16233.76","2024-01-30 16:19:20"
4847,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16233.76","2024-01-30 16:19:20"
4848,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16247.449","2024-01-30 16:19:21"
4849,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16225.358","2024-01-30 16:19:22"
4850,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16693.32","2024-01-30 16:19:24"
4851,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16240.971","2024-01-30 16:19:26"
4852,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16247.211","2024-01-30 16:19:28"
4853,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16259.449","2024-01-30 16:19:29"
4854,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16259.449","2024-01-30 16:19:30"
4855,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16250.818","2024-01-30 16:19:31"
4856,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16226.559","2024-01-30 16:19:32"
4857,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16246.85","2024-01-30 16:19:33"
4858,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16008.609","2024-01-30 16:19:35"
4859,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15882.59","2024-01-30 16:19:36"
4860,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15878.028","2024-01-30 16:19:38"
4861,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15875.619","2024-01-30 16:19:39"
4862,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15875.619","2024-01-30 16:19:40"
4863,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16867","2024-01-30 16:19:41"
4864,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15777.439","2024-01-30 16:19:42"
4865,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15806.021","2024-01-30 16:19:43"
4866,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15751.639","2024-01-30 16:19:45"
4867,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15772.049","2024-01-30 16:19:47"
4868,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15785.608","2024-01-30 16:19:49"
4869,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15765.92","2024-01-30 16:19:50"
4870,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15765.92","2024-01-30 16:19:50"
4871,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15777.21","2024-01-30 16:19:52"
4872,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15763.159","2024-01-30 16:19:53"
4873,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15758.601","2024-01-30 16:19:54"
4874,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15788.98","2024-01-30 16:19:56"
4875,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15785.37","2024-01-30 16:19:57"
4876,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15747.92","2024-01-30 16:19:59"
4877,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463228","2024-01-30 16:20:00"
4878,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","22.7775","2024-01-30 16:20:00"
4879,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","235.27","2024-01-30 16:20:00"
4880,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","235.8","2024-01-30 16:20:00"
4881,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","20.5133","2024-01-30 16:20:00"
4882,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","24.693","2024-01-30 16:20:00"
4883,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","235.56","2024-01-30 16:20:00"
4884,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15748.771","2024-01-30 16:20:00"
4885,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16230.52","2024-01-30 16:20:02"
4886,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15784.049","2024-01-30 16:20:03"
4887,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15988.327","2024-01-30 16:20:04"
4888,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16060.459","2024-01-30 16:20:06"
4889,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16074.391","2024-01-30 16:20:08"
4890,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16724.41","2024-01-30 16:20:10"
4891,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16724.41","2024-01-30 16:20:10"
4892,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15927.959","2024-01-30 16:20:11"
4893,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15853.18","2024-01-30 16:20:13"
4894,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15823.658","2024-01-30 16:20:14"
4895,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15836.028","2024-01-30 16:20:15"
4896,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15856.92","2024-01-30 16:20:17"
4897,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15840.58","2024-01-30 16:20:18"
4898,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16755.5","2024-01-30 16:20:20"
4899,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16755.5","2024-01-30 16:20:20"
4900,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15929.028","2024-01-30 16:20:21"
4901,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15833.389","2024-01-30 16:20:23"
4902,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15841.188","2024-01-30 16:20:24"
4903,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15843.46","2024-01-30 16:20:25"
4904,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15833.5","2024-01-30 16:20:27"
4905,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15834.939","2024-01-30 16:20:29"
4906,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15834.939","2024-01-30 16:20:30"
4907,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15850.3","2024-01-30 16:20:31"
4908,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15869.271","2024-01-30 16:20:32"
4909,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15851.63","2024-01-30 16:20:34"
4910,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15837.34","2024-01-30 16:20:35"
4911,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15833.51","2024-01-30 16:20:36"
4912,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15848.147","2024-01-30 16:20:38"
4913,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15867.818","2024-01-30 16:20:39"
4914,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15867.818","2024-01-30 16:20:40"
4915,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15842.63","2024-01-30 16:20:41"
4916,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15834.818","2024-01-30 16:20:42"
4917,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16258.01","2024-01-30 16:20:44"
4918,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15849.229","2024-01-30 16:20:45"
4919,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16193.8","2024-01-30 16:20:46"
4920,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16161.4","2024-01-30 16:20:48"
4921,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16166.07","2024-01-30 16:20:50"
4922,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16172.56","2024-01-30 16:20:52"
4923,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15847.059","2024-01-30 16:20:53"
4924,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15809.971","2024-01-30 16:20:55"
4925,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15823.431","2024-01-30 16:20:56"
4926,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15830.618","2024-01-30 16:20:57"
4927,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16819.95","2024-01-30 16:20:59"
4928,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","24.7412","2024-01-30 16:21:00"
4929,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","235.64","2024-01-30 16:21:00"
4930,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","235.81","2024-01-30 16:21:00"
4931,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15835.659","2024-01-30 16:21:00"
4932,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","20.8775","2024-01-30 16:21:01"
4933,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463228","2024-01-30 16:21:01"
4934,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","22.7508","2024-01-30 16:21:01"
4935,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","235.68","2024-01-30 16:21:01"
4936,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15832.42","2024-01-30 16:21:02"
4937,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16270.25","2024-01-30 16:21:03"
4938,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15810.34","2024-01-30 16:21:05"
4939,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15832.779","2024-01-30 16:21:06"
4940,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15813.698","2024-01-30 16:21:07"
4941,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15807.46","2024-01-30 16:21:09"
4942,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15795.579","2024-01-30 16:21:11"
4943,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15817.18","2024-01-30 16:21:13"
4944,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15800.489","2024-01-30 16:21:16"
4945,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15793.771","2024-01-30 16:21:18"
4946,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15815.26","2024-01-30 16:21:20"
4947,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15815.26","2024-01-30 16:21:20"
4948,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15803.5","2024-01-30 16:21:21"
4949,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15791.74","2024-01-30 16:21:23"
4950,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15796.649","2024-01-30 16:21:24"
4951,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15782.128","2024-01-30 16:21:26"
4952,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16066.939","2024-01-30 16:21:27"
4953,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15787.54","2024-01-30 16:21:28"
4954,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15791.37","2024-01-30 16:21:30"
4955,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15791.37","2024-01-30 16:21:30"
4956,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16141.239","2024-01-30 16:21:32"
4957,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16115.309","2024-01-30 16:21:34"
4958,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16102.59","2024-01-30 16:21:35"
4959,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16116.749","2024-01-30 16:21:37"
4960,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16860.16","2024-01-30 16:21:38"
4961,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15761.37","2024-01-30 16:21:39"
4962,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15761.37","2024-01-30 16:21:40"
4963,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15809.379","2024-01-30 16:21:41"
4964,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15802.18","2024-01-30 16:21:42"
4965,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15785.74","2024-01-30 16:21:44"
4966,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15783.58","2024-01-30 16:21:45"
4967,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15821.02","2024-01-30 16:21:47"
4968,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15815.02","2024-01-30 16:21:48"
4969,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15839.859","2024-01-30 16:21:49"
4970,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15839.859","2024-01-30 16:21:50"
4971,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15836.618","2024-01-30 16:21:51"
4972,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15788.49","2024-01-30 16:21:53"
4973,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15808.42","2024-01-30 16:21:55"
4974,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15815.618","2024-01-30 16:21:56"
4975,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15780.688","2024-01-30 16:21:58"
4976,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15788.619","2024-01-30 16:21:59"
4977,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463229","2024-01-30 16:22:00"
4978,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","22.7536","2024-01-30 16:22:00"
4979,"ETEC","ETEC","114","WAGO_EDM","D1","VL1N","235.11","2024-01-30 16:22:00"
4980,"ETEC","ETEC","114","WAGO_EDM","D1","VL3N","235.47","2024-01-30 16:22:00"
4981,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","20.8519","2024-01-30 16:22:00"
4982,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","24.6487","2024-01-30 16:22:00"
4983,"ETEC","ETEC","114","WAGO_EDM","D1","VL2N","235.3","2024-01-30 16:22:00"
4984,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15788.619","2024-01-30 16:22:00"
4985,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15786.09","2024-01-30 16:22:00"
4986,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15816.58","2024-01-30 16:22:02"
4987,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15809.739","2024-01-30 16:22:03"
4988,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15791.608","2024-01-30 16:22:05"
4989,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15787.05","2024-01-30 16:22:06"
4990,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15828.939","2024-01-30 16:22:08"
4991,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15824.729","2024-01-30 16:22:09"
4992,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15824.729","2024-01-30 16:22:10"
4993,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15836.38","2024-01-30 16:22:10"
4994,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16265.449","2024-01-30 16:22:14"
4995,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15839.63","2024-01-30 16:22:16"
4996,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16707.74","2024-01-30 16:22:17"
4997,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15838.189","2024-01-30 16:22:19"
4998,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15858.358","2024-01-30 16:22:20"
4999,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15858.358","2024-01-30 16:22:20"
5000,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16173.408","2024-01-30 16:22:21"
5001,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16178.211","2024-01-30 16:22:23"
5002,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16162.118","2024-01-30 16:22:24"
5003,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16177.25","2024-01-30 16:22:26"
5004,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15863.039","2024-01-30 16:22:27"
5005,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15844.67","2024-01-30 16:22:29"
5006,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15844.898","2024-01-30 16:22:30"
5007,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15852.96","2024-01-30 16:22:31"
5008,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15831.459","2024-01-30 16:22:33"
5009,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15842.75","2024-01-30 16:22:35"
5010,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15841.658","2024-01-30 16:22:37"
5011,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16191.51","2024-01-30 16:22:38"
5012,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15837.939","2024-01-30 16:22:40"
5013,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15837.939","2024-01-30 16:22:40"
5014,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15833.26","2024-01-30 16:22:41"
5015,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15853.78","2024-01-30 16:22:42"
5016,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15829.779","2024-01-30 16:22:45"
5017,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15844.431","2024-01-30 16:22:47"
5018,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15842.028","2024-01-30 16:22:48"
5019,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15855.229","2024-01-30 16:22:50"
5020,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15855.229","2024-01-30 16:22:50"
5021,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15852.59","2024-01-30 16:22:51"
5022,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15848.628","2024-01-30 16:22:52"
5023,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15845.028","2024-01-30 16:22:54"
5024,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","16779.98","2024-01-30 16:22:56"
5025,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15873.71","2024-01-30 16:22:58"
5026,"ETEC","ETEC","114","WAGO_EDM","D1","W_TOT","15858.698","2024-01-30 16:22:59"
5027,"ETEC","ETEC","114","WAGO_EDM","D1","kWh","463229","2024-01-30 16:23:00"
5028,"ETEC","ETEC","114","WAGO_EDM","D1","AL2","22.7795","2024-01-30 16:23:00"
5029,"ETEC","ETEC","114","WAGO_EDM","D1","AL1","20.7773","2024-01-30 16:23:00"
5030,"ETEC","ETEC","114","WAGO_EDM","D1","AL3","24.8393","2024-01-30 16:23:00"
